fid,name,type,zip,addr1,addr2,lon,lat,tel,city,gugun,date
13003,와룡산주차장,간이운동장,36610,경상북도 안동시 와룡면 주계리 363-1,,128.8057672,36.62592604,054-840-4061,경상북도,안동시,20230310
13004,와룡어린이공원,간이운동장,305305,대전 유성구 복용동 612-1,,127.3144712,36.34142661,042-6112-038,대전광역시,유성구,20180406
13005,와룡지구생활체육시설 간이야구장,기타시설,,경남 진주시 금산면 중천리 950-8,와룡지구생활체육시설 간이야구장,128.1293211,35.21877581,055-749-8614,경상남도,진주시,20191029
13006,와룡지구생활체육시설 농구장,기타시설,,경남 진주시 금산면 중천리 1175-3,와룡지구생활체육시설 농구장,128.129615,35.22229748,055-749-8614,경상남도,진주시,20191029
13007,와룡지구생활체육시설 야구장,기타시설,,경남 진주시 금산면 중천리 950-2,,128.1293271,35.21812583,055-749-8614,경상남도,진주시,20191029
13008,와룡지구생활체육시설 족구장,기타시설,,경남 진주시 금산면 중천리 1175-3,,128.129615,35.22229748,055-749-8614,경상남도,진주시,20191029
13009,와룡지구생활체육시설 풋살장,기타시설,,경남 진주시 금산면 중천리 1175-3,와룡지구생활체육시설 풋살장,128.129615,35.22229748,055-749-8614,경상남도,진주시,20191029
13010,와부운동장,축구장,,경기 남양주시 와부읍 월문리 1103-14,,127.2322229,37.59476464,031-590-5435,경기도,남양주시,19000101
13011,와부운동장(농구장),간이운동장,,경기 남양주시 와부읍 월문리 1103-17,,127.23196,37.5940377,031-590-8045,경기도,남양주시,19000101
13012,와부체육문화센터,생활체육관,12212,경기도 남양주시 와부읍 덕소리 117-1 와부체육문화센터,,127.2180195,37.58580813,031-560-1332,경기도,남양주시,19990101
13013,와부체육문화센터수영장,수영장,12212,경기도 남양주시 와부읍 덕소리 117-1 와부체육문화센터,,127.2180195,37.58580813,031-560-1332,경기도,남양주시,19000101
13014,와산리 게이트볼장,간이운동장,,제주특별자치도 제주시 조천읍,,126.681204,33.493024,064-783-2194,제주특별자치도,제주시,20161231
13015,와산리 마을운동장,간이운동장,,제주특별자치도 제주시 조천읍,,126.709379,33.51051,064-783-2194,제주특별자치도,제주시,20161231
13016,와산리 운동시설(작은도서관 입구),간이운동장,,제주특별자치도 제주시 조천읍,,126.68228,33.49224,064-728-7818,제주특별자치도,제주시,20161231
13017,와석1리 마을회관 체육시설,간이운동장,,강원특별자치도 영월군 김삿갓면,,128.603017,37.122644,033-370-2152,강원특별자치도,영월군,20161231
13018,와수전천후게이트볼장,전천후게이트볼장,24057,강원특별자치도 철원군 서면 와수리 562,,127.4264648,38.24533593,033-450-5291,강원특별자치도,철원군,20060727
13019,와수체육관,구기체육관,24057,강원특별자치도 철원군 서면 와수리 562,,127.4264648,38.24533593,033-450-5291,강원특별자치도,철원군,20060727
13020,와수테니스장,테니스장,24057,강원특별자치도 철원군 서면 와수리 1153-3,,127.4257126,38.24485938,033-450-5291,강원특별자치도,철원군,20020402
13021,와야1리게이트볼장,간이운동장,,충청남도 논산시 은진면,,127.112538,36.180726,033-430-4441,충청남도,논산시,20161231
13022,와야2리게이트볼장,간이운동장,,강원특별자치도 홍천군 내촌면,,128.130873,37.805337,033-430-4441,강원특별자치도,홍천군,20161231
13023,와여리,간이운동장,,부산 기장군 철마면 와여리 317-1,,129.1486671,35.27657691,051-709-4124,부산광역시,기장군,20070122
13024,와우리 동네생활체육시설,기타시설,,경기 화성시 봉담읍 와우리 159-2,,126.9750975,37.2189354,031-5189-2711,경기도,화성시,19990101
13025,와지마을  체육시설,간이운동장,,경남 밀양시 초동면 봉황리 575,,128.694909,35.45142113,055-359-5780,경상남도,밀양시,20140101
13026,와지마을(2) 체육시설,간이운동장,50447,경상남도 밀양시 초동면 봉황리 453,,128.6921726,35.45169681,055-359-5780,경상남도,밀양시,20090630
13027,와천리 주민생활체육시설,간이운동장,58101,전라남도 화순군 백아면 와천리 554-2 와천마을회관,경로당 앞,127.1124563,35.13853915,061-379-3403,전라남도,화순군,20130101
13028,와촌게이트볼장,전천후게이트볼장,38412,경상북도 경산시 와촌면 동강리 48-2,,128.8368979,35.95143588,053-810-5416,경상북도,경산시,20240608
13029,와촌면 어울림마당 축구장,축구장,,경북 경산시 와촌면 덕촌리 38-1,,128.8374209,35.94651771,053-804-7477,경상북도,경산시,20160625
13030,와탄천체육공원운동장,간이운동장,57026,전라남도 영광군 백수읍 길용리 806-1,806-11,126.4315938,35.33669036,061-350-5757,전라남도,영광군,19990101
13031,와흘리 게이트볼장,간이운동장,,제주특별자치도 제주시 조천읍,,126.633437,33.50663,064-782-0391,제주특별자치도,제주시,20161231
13032,와흘리 마을운동장,간이운동장,,제주특별자치도 제주시 조천읍,,126.633682,33.505846,064-782-0391,제주특별자치도,제주시,20161231
13033,와흘리 마을운동장내 운동시설,간이운동장,,제주특별자치도 제주시 조천읍,,126.633923,33.506109,064-728-7818,제주특별자치도,제주시,20161231
13034,와흘리 상동 연못 옆 운동시설,간이운동장,,제주특별자치도 제주시 조천읍,,126.633686,33.49416,064-728-7818,제주특별자치도,제주시,20161231
13035,완도 동망 간이 운동기구,간이운동장,537800,전남 완도군 완도읍 군내리 428,완도읍 군내리 428,126.7604135,34.31093554,061-550-5482,전라남도,완도군,20180227
13036,완도군농어민문화체육센터,생활체육관,59109,"""전라남도 완도군 완도읍 군내리 1256-2 완도군민회관",농어촌체육센타,"공설운동장""",농어민문화체육센터,126.7397137,,전라남도,4158300151
13037,완도군립테니스장1,테니스장,537805,전남 완도군 완도읍 중도리 760-1,완도테니스장,126.7122501,34.30233991,061-550-5466,전라남도,완도군,20161231
13038,완도군립테니스장2,테니스장,59109,전라남도 완도군 완도읍 가용리 56,완도테니스장,126.7355676,34.31714792,061-550-5466,전라남도,완도군,20161231
13039,완도군종합운동장,육상경기장,59109,전라남도 완도군 완도읍 가용리 50-6,완도공설운동장,126.7413201,34.31480914,061-550-5486,전라남도,완도군,19910601
13040,완도수영장,수영장,59126,전라남도 완도군 완도읍 군내리 319-14 완도수영장 및 완도초등학교 청해관,완도수영장,126.7592489,34.31316884,061-550-5452,전라남도,완도군,20181228
13041,완도야구장,야구장,59109,전라남도 완도군 완도읍 가용리 177,완도야구장,126.7330531,34.31932765,061-550-5466,전라남도,완도군,20161231
13042,완도전천후게이트볼장,전천후게이트볼장,59109,전라남도 완도군 완도읍 가용리 50-1 전천후게이트볼장,완도전천후게이트볼장,126.7382372,34.31676061,061-550-5466,전라남도,완도군,20161231
13043,완산 5통 동네체육시설,간이운동장,,경상북도 영천시 완산동,1269-38,128.936123,35.964788,054-339-7361,경상북도,영천시,20120225
13044,완산10통 동네체육시설,간이운동장,,경상북도 영천시 완산동,1090-13,128.934605,35.961163,054-339-7361,경상북도,영천시,20110320
13045,완산2공원,간이운동장,,경북 영천시 완산동 1465,,128.9415221,35.96696304,054-330-6318,경상북도,영천시,20200312
13046,완산3통 동네체육시설물,간이운동장,38894,경상북도 영천시 완산동 966-17,완산3통 경로당,128.9400247,35.96488875,054-339-7351,경상북도,영천시,20150629
13047,완산8통 동네체육시설,간이운동장,,경북 영천시 완산동 907-2,,128.93816,35.96223286,053-339-7351,경상북도,영천시,20221004
13048,완산근린공원,간이운동장,,경북 영천시 완산동 742-6,,128.9422779,35.96273539,054-330-6318,경상북도,영천시,20200312
13049,완장리 554-1 쉼터,간이운동장,,경기 용인시 처인구 남사면 완장리 554-1,완장3리 중동마을회관 및 진입로,127.1730501,37.16371199,031-324-5324,경기도,용인시,20181122
13050,완전1리 동네체육시설,간이운동장,,경북 영천시 신녕면 완전리 763-21,,128.7900414,36.04020894,054-339-7242,경상북도,영천시,20120822
13051,완전리 소공원,기타체육시설(체력단련장),,경북 구미시 선산읍 완전리 134-5,,128.2994267,36.24148359,054-480-4915,경상북도,구미시,19000101
13052,완주 과학산업단지 어린이체육관,생활체육관,55316,전북특별자치도 완주군 봉동읍 둔산리 855-10,완주 과학산업단지 어린이체육관,127.1263182,35.96597321,063-290-4226,전북특별자치도,완주군,20250206
13053,완주 반다비체육센터,생활체육관,55329,전북특별자치도 완주군 봉동읍 낙평리 1088-2,완주 반다비체육센터,127.1549342,35.93126048,063-290-4293,전북특별자치도,완주군,20241112
13054,완주국민체육센터(구: 국민체육센터,생활체육관,55350,전라북도 완주군 용진읍 신지리 289 완주국민체욱센터,,127.1747538,35.93787615,063-290-2636,전북특별자치도,완주군,20061102
13055,완주군 공공승마장,승마장,,전북특별자치도 완주군 화산면 화월리 608-6,완주군 공공승마장,127.1964584,36.03095029,063-290-3242,전북특별자치도,완주군,20210503
13056,완주군 어린이체육관 풋살장,풋살장,55316,전북특별자치도 완주군 봉동읍 둔산리 855-10,완주 어린이체육관,127.1263182,35.96597321,063-290-4227,전북특별자치도,완주군,20250206
13057,완주산업단지 중앙공원 축구장,축구장,55322,전북특별자치도 완주군 봉동읍 용암리 823,,127.1268409,35.94308125,063-290-3396,전북특별자치도,완주군,19931201
13058,왕골근린공원,간이운동장,305811,대전 유성구 전민동 463-2,,127.3991491,36.40049249,042-6112-108,대전광역시,유성구,20161231
13059,왕능1리 게이트볼장 앞 운동기구,간이운동장,,경북 문경시 가은읍 왕능리 597-21,,128.0616542,36.64328714,054-550-8544,경상북도,문경시,20170829
13060,왕대골어린이공원 동네체육시설,간이운동장,,충청북도 청주시 흥덕구 복대동 835,,127.4524682,36.63645704,043-201-4435,충청북도,청주시,20170426
13061,왕릉1리 게이트볼장,간이운동장,36996,경상북도 문경시 가은읍 왕능리 364,,128.0601856,36.64415086,055-550-8544,경상북도,문경시,20170825
13062,왕림리 동네생활체육시설,기타시설,,경기 화성시 봉담읍 왕림리 158-1,,126.9370474,37.19747727,031-5189-2711,경기도,화성시,19990101
13063,왕방 마을회관 생활체육시설,간이운동장,11322,경기도 동두천시 탑동동 211,,127.1310163,37.89133102,031-860-2144,경기도,동두천시,19000101
13064,왕배산배드민턴장 축구장,축구장,,경기 화성시 산척동 674-62,축구장,127.1249942,37.17921715,031-355-1292,경기도,화성시,19990101
13065,왕배산체육공원 배드민턴장,기타시설,,경기 화성시 산척동 674-62,배드민턴장,127.1249942,37.17921715,031-355-1292,경기도,화성시,19990101
13066,왕버들공원-01,간이운동장,,경북 김천시 율곡동 936,,128.1784851,36.11825972,054-420-6757,경상북도,김천시,20200228
13067,왕버들공원-02,간이운동장,,경북 김천시 율곡동 933,한국전력기술 앞 유수지 옆,128.1783743,36.12273415,054-420-6757,경상북도,김천시,20200228
13068,왕버들공원-03,간이운동장,,경북 김천시 율곡동 933,한국전력기술 앞 유수지 옆,128.1783743,36.12273415,054-420-6757,경상북도,김천시,20151130
13069,왕버들공원-04,간이운동장,,경북 김천시 율곡동 933,,128.1783743,36.12273415,054-420-6757,경상북도,김천시,20200228
13070,왕버들공원-05,간이운동장,,경북 김천시 율곡동 933,,128.1783743,36.12273415,054-420-6757,경상북도,김천시,20200228
13071,왕버들공원-06,간이운동장,,경북 김천시 율곡동 933,,128.1783743,36.12273415,054-420-6757,경상북도,김천시,20200228
13072,왕버들공원-07,간이운동장,,경북 김천시 율곡동 929,,128.1764205,36.12727716,054-420-6757,경상북도,김천시,20200228
13073,왕산1리 동네체육시설,간이운동장,,경북 영천시 신녕면 왕산리 235,,128.7795034,36.04631927,054-339-7242,경상북도,영천시,20230410
13074,왕산1리 동네체육시설,간이운동장,38804,경상북도 영천시 신녕면 왕산리 932 자광사,,128.7526793,36.04524132,054-339-7215,경상북도,영천시,20250417
13075,왕산1리 동네체육시설,간이운동장,38804,경상북도 영천시 신녕면 왕산리 144,,128.7828437,36.04516616,054-339-7242,경상북도,영천시,20190530
13076,왕산2리 동네체육시설,간이운동장,,경북 영천시 신녕면 왕산리 1137-81 건너 하천변,,128.7833066,36.0462267,054-339-7215,경상북도,영천시,20200309
13077,왕산경로당,간이운동장,38114,경상북도 경주시 암곡동 357 암곡동왕산노인정,,129.3213088,35.87501941,054-779-8525,경상북도,경주시,20230503
13078,왕솔밭 체력단련시설,간이운동장,,전라북도 정읍시 내장상동,,126.873237,35.563868,063-539-5443,전북특별자치도,정읍시,20161231
13079,왕숙천 장애인파크골프장,파크골프장,,경기 구리시 수택동 145-1,,127.1618626,37.59418266,031-550-8920,경기도,구리시,20170406
13080,왕신1리(보건진료소앞),간이운동장,38033,경상북도 경주시 강동면 왕신리 779-1 왕신보건진료소,,129.2919753,35.96430182,054-779-8298,경상북도,경주시,20120320
13081,왕재산등산로,간이운동장,,충청남도 서천군 장항읍,,126.713686,36.021976,041-950-4601,충청남도,서천군,20161231
13082,왕정자연공원 축구장,축구장,55730,전북특별자치도 남원시 산곡동 251 교룡산성관리사무소,,127.3642898,35.42796294,063-620-8921,전북특별자치도,남원시,20230101
